timestamp,date,symbol,spot,market_structure,directional_bias,trade_class,trade_status,confidence,entry_trigger,actual_entry_time,actual_entry_price,invalidation,target_zone,exit_time,exit_price,outcome,return_pct,max_favorable_excursion,max_adverse_excursion,time_to_trigger,time_to_outcome,data_state,reason
2026-08-11 08:20:00,2026-08-11,NIFTY,24453.80078125,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24450.2 or above 24452.4,Range: 24450.2 – 24452.4,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 08:25:00,2026-08-11,NIFTY,24450.150390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24451.25 or above 24452.4,Range: 24451.25 – 24452.4,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 08:30:00,2026-08-11,NIFTY,24450.849609375,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24451.25 or above 24453.25,Range: 24451.25 – 24453.25,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 08:35:00,2026-08-11,NIFTY,24460.94921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24451.25 or above 24453.8,Range: 24451.25 – 24453.8,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 08:40:00,2026-08-11,NIFTY,24462.55078125,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24454.35 or above 24455.3,Range: 24454.35 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 08:45:00,2026-08-11,NIFTY,24454.05078125,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24454.85 or above 24455.3,Range: 24454.85 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 08:50:00,2026-08-11,NIFTY,24458.099609375,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24454.85 or above 24456.8,Range: 24454.85 – 24456.8,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 08:55:00,2026-08-11,NIFTY,24449.150390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24454.85 or above 24455.3,Range: 24454.85 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:00:00,2026-08-11,NIFTY,24443.25,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24454.35 or above 24455.3,Range: 24454.35 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:05:00,2026-08-11,NIFTY,24437.75,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24454.35 or above 24455.3,Range: 24454.35 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:10:00,2026-08-11,NIFTY,24448.05078125,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,Conditional — requires breakout above 24455.3 or breakdown below 24453.05,2026-08-11 09:15:00,24453.349609375,Close above 24455.65 invalidates bearish view,S1 24453.05 – S2 24452.35,2026-08-12 05:25:00,24309.400390625,LOSS,-0.5671,219.937,-5.4379,5,1215,LIVE,Invalidation reached before target
2026-08-11 09:15:00,2026-08-11,NIFTY,24453.349609375,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24453.05 or above 24453.8,Range: 24453.05 – 24453.8,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:20:00,2026-08-11,NIFTY,24456.69921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24453.05 or above 24455.3,Range: 24453.05 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:25:00,2026-08-11,NIFTY,24464.19921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24454.35 or above 24455.3,Range: 24454.35 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:30:00,2026-08-11,NIFTY,24472.19921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24454.85 or above 24460.15,Range: 24454.85 – 24460.15,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:35:00,2026-08-11,NIFTY,24454.599609375,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24454.85 or above 24455.65,Range: 24454.85 – 24455.65,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:40:00,2026-08-11,NIFTY,24450.0,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24454.35 or above 24455.3,Range: 24454.35 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:45:00,2026-08-11,NIFTY,24450.25,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24454.35 or above 24455.3,Range: 24454.35 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:50:00,2026-08-11,NIFTY,24450.25,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24453.05 or above 24455.3,Range: 24453.05 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-11 09:55:00,2026-08-11,NIFTY,24471.69921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24453.05 or above 24455.3,Range: 24453.05 – 24455.3,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 03:45:00,2026-08-12,NIFTY,24407.900390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 03:50:00,2026-08-12,NIFTY,24422.900390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 03:55:00,2026-08-12,NIFTY,24457.25,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:00:00,2026-08-12,NIFTY,24440.69921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:05:00,2026-08-12,NIFTY,24428.19921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:10:00,2026-08-12,NIFTY,24428.150390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:15:00,2026-08-12,NIFTY,24401.80078125,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:20:00,2026-08-12,NIFTY,24409.599609375,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:25:00,2026-08-12,NIFTY,24377.94921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:30:00,2026-08-12,NIFTY,24362.900390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:35:00,2026-08-12,NIFTY,24364.75,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:40:00,2026-08-12,NIFTY,24365.30078125,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:45:00,2026-08-12,NIFTY,24373.099609375,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:50:00,2026-08-12,NIFTY,24374.349609375,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 04:55:00,2026-08-12,NIFTY,24371.900390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:00:00,2026-08-12,NIFTY,24394.650390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below — or above —,Range: — – —,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:05:00,2026-08-12,NIFTY,24386.25,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below — or above — with VIX spike,ATR-based range: ±0.00,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:10:00,2026-08-12,NIFTY,24375.650390625,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below — or above — with VIX spike,ATR-based range: ±0.00,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:15:00,2026-08-12,NIFTY,24357.25,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below — or above — with VIX spike,ATR-based range: ±0.00,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:20:00,2026-08-12,NIFTY,24359.5,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24392.7 or above 24395.95 with VIX spike,ATR-based range: ±13.83,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:25:00,2026-08-12,NIFTY,24318.30078125,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24383.3 or above 24395.95 with VIX spike,ATR-based range: ±19.45,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:30:00,2026-08-12,NIFTY,24299.94921875,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24376.55 or above 24383.35 with VIX spike,ATR-based range: ±12.68,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:35:00,2026-08-12,NIFTY,24305.849609375,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24372.05 or above 24376.15 with VIX spike,ATR-based range: ±4.75,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:40:00,2026-08-12,NIFTY,24302.400390625,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24362.25 or above 24372.1 with VIX spike,ATR-based range: ±10.12,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:45:00,2026-08-12,NIFTY,24307.349609375,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24361.55 or above 24367.5 with VIX spike,ATR-based range: ±9.28,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:50:00,2026-08-12,NIFTY,24303.55078125,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24351.85 or above 24361.2 with VIX spike,ATR-based range: ±32.10,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 05:55:00,2026-08-12,NIFTY,24296.94921875,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24309.4 or above 24361.2 with VIX spike,ATR-based range: ±34.25,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:00:00,2026-08-12,NIFTY,24301.69921875,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24309.4 or above 24361.2 with VIX spike,ATR-based range: ±34.25,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:05:00,2026-08-12,NIFTY,24285.94921875,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24309.4 or above 24361.2 with VIX spike,ATR-based range: ±34.25,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:10:00,2026-08-12,NIFTY,24293.69921875,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24309.4 or above 24361.2 with VIX spike,ATR-based range: ±34.25,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:15:00,2026-08-12,NIFTY,24291.099609375,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24309.4 or above 24361.2 with VIX spike,ATR-based range: ±36.55,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:20:00,2026-08-12,NIFTY,24281.599609375,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24309.4 or above 24361.2 with VIX spike,ATR-based range: ±38.58,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:25:00,2026-08-12,NIFTY,24279.55078125,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24309.4 or above 24361.2 with VIX spike,ATR-based range: ±38.58,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:30:00,2026-08-12,NIFTY,24272.75,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24309.4 or above 24322.7 with VIX spike,ATR-based range: ±31.40,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:35:00,2026-08-12,NIFTY,24272.349609375,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24309.4 or above 24316.9 with VIX spike,ATR-based range: ±11.85,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:40:00,2026-08-12,NIFTY,24267.099609375,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24303.3 or above 24308.5 with VIX spike,ATR-based range: ±6.48,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:45:00,2026-08-12,NIFTY,24277.5,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24299.0 or above 24303.0 with VIX spike,ATR-based range: ±7.05,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:50:00,2026-08-12,NIFTY,24274.44921875,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24297.25 or above 24298.05 with VIX spike,ATR-based range: ±5.50,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 06:55:00,2026-08-12,NIFTY,24281.30078125,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24293.1 or above 24297.2 with VIX spike,ATR-based range: ±8.40,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:00:00,2026-08-12,NIFTY,24288.599609375,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24286.6 or above 24292.4 with VIX spike,ATR-based range: ±6.40,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:05:00,2026-08-12,NIFTY,24289.75,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24286.6 or above 24290.85,Range: 24286.6 – 24290.85,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:10:00,2026-08-12,NIFTY,24283.099609375,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24286.6 or above 24290.85,Range: 24286.6 – 24290.85,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:15:00,2026-08-12,NIFTY,24283.19921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24286.6 or above 24288.55,Range: 24286.6 – 24288.55,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:20:00,2026-08-12,NIFTY,24275.69921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24284.4 or above 24288.55,Range: 24284.4 – 24288.55,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:25:00,2026-08-12,NIFTY,24275.900390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24281.5 or above 24285.35,Range: 24281.5 – 24285.35,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:30:00,2026-08-12,NIFTY,24281.69921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24281.5 or above 24282.8,Range: 24281.5 – 24282.8,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:35:00,2026-08-12,NIFTY,24281.099609375,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24281.5 or above 24282.25 with VIX spike,ATR-based range: ±2.15,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:40:00,2026-08-12,NIFTY,24287.94921875,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24280.4 or above 24281.75 with VIX spike,ATR-based range: ±2.10,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:45:00,2026-08-12,NIFTY,24296.75,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24281.5 or above 24282.25 with VIX spike,ATR-based range: ±1.92,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:50:00,2026-08-12,NIFTY,24296.0,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24281.5 or above 24282.25 with VIX spike,ATR-based range: ±1.92,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 07:55:00,2026-08-12,NIFTY,24291.55078125,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24281.5 or above 24282.25 with VIX spike,ATR-based range: ±1.92,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:00:00,2026-08-12,NIFTY,24293.44921875,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24282.0 or above 24282.7 with VIX spike,ATR-based range: ±3.20,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:05:00,2026-08-12,NIFTY,24293.5,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,No valid setup — conditions not satisfied,,,Close below 24282.0 or above 24286.6 with VIX spike,ATR-based range: ±4.80,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:10:00,2026-08-12,NIFTY,24289.30078125,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24282.0 or above 24286.6,Range: 24282.0 – 24286.6,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:15:00,2026-08-12,NIFTY,24289.099609375,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24284.4 or above 24286.6,Range: 24284.4 – 24286.6,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:20:00,2026-08-12,NIFTY,24286.599609375,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24285.55 or above 24286.6,Range: 24285.55 – 24286.6,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:25:00,2026-08-12,NIFTY,24286.44921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24285.55 or above 24286.6,Range: 24285.55 – 24286.6,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:30:00,2026-08-12,NIFTY,24278.55078125,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24285.55 or above 24286.6,Range: 24285.55 – 24286.6,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:35:00,2026-08-12,NIFTY,24284.30078125,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24285.55 or above 24288.4,Range: 24285.55 – 24288.4,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:40:00,2026-08-12,NIFTY,24278.400390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24285.55 or above 24286.6,Range: 24285.55 – 24286.6,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:45:00,2026-08-12,NIFTY,24290.0,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24285.55 or above 24286.6,Range: 24285.55 – 24286.6,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:50:00,2026-08-12,NIFTY,24290.44921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24285.55 or above 24286.6,Range: 24285.55 – 24286.6,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 08:55:00,2026-08-12,NIFTY,24297.5,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,No valid setup — conditions not satisfied,,,Breakout below 24285.55 or above 24287.95,Range: 24285.55 – 24287.95,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 09:00:00,2026-08-12,NIFTY,24321.94921875,SIDEWAYS_TO_BULLISH,MILD_BULLISH,MILD_DIRECTIONAL,CONDITIONAL,40,Conditional — requires breakout above 24290.2 or breakdown below 24288.65,2026-08-12 09:05:00,24315.69921875,Close below 24287.4 invalidates bullish view,R1 24290.2 – R2 24291.25,2026-08-18 05:15:00,24196.099609375,LOSS,-0.5174,221.0267,-4.9476,5,8415,LIVE,Invalidation reached before target
2026-08-12 09:05:00,2026-08-12,NIFTY,24315.69921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24290.65 or above 24292.05,Range: 24290.65 – 24292.05,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 09:10:00,2026-08-12,NIFTY,24325.94921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24291.6 or above 24296.0,Range: 24291.6 – 24296.0,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 09:15:00,2026-08-12,NIFTY,24322.900390625,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24291.6 or above 24296.0,Range: 24291.6 – 24296.0,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 09:20:00,2026-08-12,NIFTY,24373.94921875,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24297.75 or above 24300.7,Range: 24297.75 – 24300.7,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 09:25:00,2026-08-12,NIFTY,24370.05078125,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24297.75 or above 24325.8,Range: 24297.75 – 24325.8,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 09:30:00,2026-08-12,NIFTY,24364.0,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24297.75 or above 24325.8,Range: 24297.75 – 24325.8,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
2026-08-12 09:35:00,2026-08-12,NIFTY,24355.75,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,No valid setup — conditions not satisfied,,,Breakout below 24297.75 or above 24325.8,Range: 24297.75 – 24325.8,,,NO_TRADE,,0.0,0.0,,,LIVE,No trade warranted
